date;RefSt;Sensor_O3;Temp;RelHum
31/5/17 7:00;23.0;406.747;21.90;47.70
31/5/17 7:30;24.0;570.057;21.17;42.80
31/5/17 8:00;38.0;537.360;20.10;47.60
31/5/17 8:30;52.0;948.310;21.03;45.93
31/5/17 9:00;63.0;1.569.327;25.70;37.63
31/5/17 9:30;72.0;2.228.837;26.80;34.33
31/5/17 10:00;76.0;2.884.750;26.80;32.47
31/5/17 10:30;91.0;3.164.707;27.27;32.27
31/5/17 11:00;105.0;4.164.637;27.63;31.93
31/5/17 11:30;110.0;4.591.297;29.47;30.23
31/5/17 12:00;113.0;5.301.117;28.97;30.27
31/5/17 12:30;113.0;5.327.293;30.77;29.37
31/5/17 13:00;109.0;5.189.273;31.47;29.13
31/5/17 13:30;113.0;4.940.007;33.00;28.30
31/5/17 14:00;109.0;5.540.057;30.63;29.60
31/5/17 14:30;104.0;5.552.390;27.63;31.00
31/5/17 15:00;106.0;5.297.000;28.23;30.80
31/5/17 15:30;107.0;5.054.247;28.37;30.60
31/5/17 16:00;111.0;5.219.643;27.00;31.03
31/5/17 16:30;111.0;5.203.547;27.40;31.00
31/5/17 17:00;104.0;5.132.393;26.77;31.23
31/5/17 17:30;100.0;5.082.873;24.33;33.03
31/5/17 18:00;106.0;5.116.863;23.97;34.00
31/5/17 18:30;106.0;5.421.283;22.30;34.70
31/5/17 19:00;99.0;5.623.350;21.53;35.57
31/5/17 19:30;91.0;5.296.023;20.90;35.97
31/5/17 20:00;84.0;4.658.067;20.00;38.23
31/5/17 20:30;70.0;4.091.070;19.67;38.27
31/5/17 21:00;54.0;3.325.223;18.83;41.00
31/5/17 21:30;45.0;1.961.143;18.00;45.47
31/5/17 22:00;46.0;1.666.760;17.27;48.27
31/5/17 22:30;39.0;1.816.310;16.70;50.50
31/5/17 23:00;36.0;1.512.540;16.00;54.27
31/5/17 23:30;33.0;1.378.750;15.77;53.90
1/6/17 0:00;32.0;1.207.350;15.10;56.00
1/6/17 0:30;30.0;1.083.090;14.97;60.97
1/6/17 1:30;18.0;578.241;15.00;59.00
1/6/17 2:00;18.0;516.333;15.00;63.13
1/6/17 2:30;20.0;496.863;15.00;62.70
1/6/17 3:00;20.0;561.273;14.23;63.10
1/6/17 3:30;24.0;629.233;14.00;66.50
1/6/17 4:00;11.0;700.943;14.00;69.00
1/6/17 4:30;10.0;455.286;14.00;69.00
1/6/17 5:00;6.0;400.053;14.00;67.97
1/6/17 5:30;11.0;346.510;14.37;65.23
1/6/17 6:00;10.0;369.177;15.70;62.80
1/6/17 6:30;12.0;354.997;19.97;53.47
1/6/17 7:00;24.0;363.140;21.23;45.00
1/6/17 7:30;46.0;498.507;24.50;36.80
1/6/17 8:00;53.0;1.299.243;27.63;31.97
1/6/17 8:30;87.0;1.873.420;28.57;31.10
1/6/17 9:00;106.0;3.522.313;27.63;31.87
1/6/17 9:30;117.0;4.624.157;27.70;31.73
1/6/17 10:00;122.0;5.453.753;28.07;31.37
1/6/17 10:30;126.0;5.770.357;28.63;30.60
1/6/17 11:00;131.0;5.894.590;28.10;30.83
1/6/17 11:30;137.0;5.280.290;31.97;28.80
1/6/17 12:00;130.0;5.932.883;31.03;29.33
1/6/17 12:30;125.0;5.614.453;30.30;29.63
1/6/17 13:00;128.0;5.661.530;28.30;30.70
1/6/17 13:30;105.0;5.879.413;26.57;31.50
1/6/17 14:00;102.0;4.594.767;23.23;34.53
1/6/17 14:30;82.0;4.869.387;20.70;49.17
1/6/17 15:00;75.0;3.404.493;21.00;48.03
1/6/17 15:30;102.0;3.142.637;21.63;47.60
1/6/17 16:00;112.0;3.792.077;23.77;41.30
1/6/17 16:30;111.0;4.032.007;25.73;36.80
1/6/17 17:00;107.0;3.840.360;26.83;33.80
1/6/17 17:30;109.0;4.009.653;25.17;34.67
1/6/17 18:00;105.0;4.048.017;24.87;35.10
1/6/17 18:30;90.0;4.266.973;23.23;36.27
1/6/17 19:00;81.0;3.668.417;21.37;38.63
1/6/17 19:30;59.0;3.116.867;21.00;40.40
1/6/17 20:00;56.0;2.186.703;20.10;45.37
1/6/17 20:30;55.0;2.079.260;20.00;49.27
1/6/17 21:00;45.0;2.009.840;19.20;50.00
1/6/17 21:30;23.0;1.475.500;18.87;50.50
1/6/17 22:00;18.0;655.757;18.00;52.13
1/6/17 22:30;31.0;497.040;17.27;56.57
1/6/17 23:00;22.0;1.000.363;17.00;61.43
1/6/17 23:30;26.0;698.213;16.07;64.87
2/6/17 0:00;27.0;723.445;16.62;65.34
2/6/17 0:30;17.0;670.620;16.27;67.73
2/6/17 1:30;7.0;401.750;15.00;70.39
2/6/17 2:00;6.0;351.350;14.60;71.40
2/6/17 2:30;5.0;329.960;14.00;71.83
2/6/17 3:00;4.0;302.403;14.00;71.50
2/6/17 3:30;5.0;294.890;14.00;71.30
2/6/17 4:00;5.0;301.323;14.00;71.87
2/6/17 4:30;7.0;304.440;13.37;72.63
2/6/17 5:00;5.0;317.283;14.00;72.00
2/6/17 5:30;6.0;309.887;14.00;73.00
2/6/17 6:00;8.0;303.870;14.77;72.73
2/6/17 6:30;11.0;309.730;16.03;72.07
2/6/17 7:00;14.0;328.457;19.17;60.47
2/6/17 7:30;29.0;378.833;21.50;55.17
2/6/17 8:00;39.0;562.553;28.10;40.13
2/6/17 8:30;51.0;860.213;29.60;34.27
2/6/17 9:00;79.0;2.055.907;27.70;34.67
2/6/17 9:30;99.0;4.050.597;27.00;35.66
2/6/17 10:00;102.0;4.748.887;27.83;33.87
2/6/17 10:30;108.0;4.242.910;28.73;32.17
2/6/17 11:00;116.0;4.601.657;29.50;31.00
2/6/17 11:30;130.0;4.565.367;30.93;30.17
2/6/17 12:00;141.0;4.912.873;33.13;28.10
2/6/17 12:30;139.0;5.462.740;34.00;27.73
2/6/17 13:00;147.0;5.300.197;34.87;27.27
2/6/17 13:30;150.0;5.716.520;33.93;27.80
2/6/17 14:00;126.0;5.642.787;31.50;29.07
2/6/17 14:30;125.0;4.647.637;28.47;31.23
2/6/17 15:00;100.0;4.523.470;27.70;32.87
2/6/17 15:30;80.0;3.612.653;25.00;44.27
2/6/17 16:00;80.0;3.032.927;21.07;61.87
2/6/17 16:30;96.0;3.537.953;19.30;71.50
2/6/17 17:00;79.0;4.456.960;18.33;74.33
2/6/17 17:30;67.0;3.927.297;18.17;75.83
2/6/17 18:00;67.0;2.901.020;19.00;75.73
2/6/17 18:30;69.0;2.777.637;19.00;74.40
2/6/17 19:00;59.0;3.025.000;19.00;72.37
2/6/17 19:30;43.0;2.377.370;19.00;72.37
2/6/17 20:00;36.0;1.289.603;19.00;72.57
2/6/17 20:30;39.0;979.070;18.43;74.70
2/6/17 21:00;35.0;1.025.793;18.00;75.37
2/6/17 21:30;30.0;902.303;18.00;73.33
2/6/17 22:00;29.0;673.507;18.43;72.70
2/6/17 22:30;25.0;569.847;18.80;69.87
2/6/17 23:00;30.0;613.493;18.07;72.47
2/6/17 23:30;35.0;792.207;18.00;73.90
3/6/17 0:00;31.0;962.257;18.00;75.17
3/6/17 0:30;33.0;889.417;18.00;76.00
3/6/17 1:30;28.0;696.363;18.00;76.50
3/6/17 2:00;26.0;619.570;17.70;73.77
3/6/17 2:30;26.0;611.563;17.03;74.83
3/6/17 3:00;22.0;675.280;17.83;76.77
3/6/17 3:30;15.0;610.137;17.00;77.40
3/6/17 4:00;11.0;444.493;16.67;78.10
3/6/17 4:30;7.0;383.813;16.20;78.80
3/6/17 5:00;17.0;328.587;17.00;77.10
3/6/17 5:30;18.0;407.707;19.10;74.67
3/6/17 6:00;23.0;397.927;19.27;69.07
3/6/17 6:30;29.0;471.137;19.93;68.87
3/6/17 7:00;35.0;610.267;20.63;66.23
3/6/17 7:30;42.0;784.193;24.47;57.93
3/6/17 8:00;53.0;1.107.093;25.30;48.63
3/6/17 8:30;67.0;1.536.713;27.70;47.13
3/6/17 9:00;83.0;2.109.933;27.33;45.03
3/6/17 9:30;91.0;2.985.167;27.03;45.80
3/6/17 10:00;86.0;3.726.820;26.23;45.80
3/6/17 10:30;94.0;3.132.857;28.73;43.90
3/6/17 11:00;112.0;3.505.217;30.30;39.47
3/6/17 11:30;104.0;5.086.850;28.87;36.37
3/6/17 12:00;96.0;4.397.417;27.10;39.77
3/6/17 12:30;98.0;4.063.900;24.87;46.27
3/6/17 13:00;95.0;4.732.563;23.17;48.50
3/6/17 13:30;87.0;4.569.527;21.33;58.63
3/6/17 14:00;86.0;4.264.467;22.00;55.37
3/6/17 14:30;101.0;3.834.823;24.00;52.57
3/6/17 15:00;102.0;4.960.440;25.60;45.90
3/6/17 15:30;102.0;4.758.503;26.60;43.93
3/6/17 16:00;104.0;4.785.737;26.63;42.93
3/6/17 16:30;105.0;4.820.637;26.57;41.43
3/6/17 17:00;105.0;4.851.114;26.14;41.76
3/6/17 17:30;104.0;4.435.603;27.70;39.70
3/6/17 18:00;97.0;4.753.960;26.70;39.80
3/6/17 18:30;78.0;5.306.650;23.67;42.50
3/6/17 19:00;68.0;4.245.703;22.33;43.80
3/6/17 19:30;52.0;3.091.027;21.13;45.73
3/6/17 20:00;57.0;1.780.903;21.00;47.00
3/6/17 20:30;72.0;2.175.133;21.00;48.50
3/6/17 21:00;73.0;3.332.290;21.00;49.97
3/6/17 21:30;69.0;3.504.340;20.67;50.93
3/6/17 22:00;59.0;3.311.517;19.80;54.73
3/6/17 22:30;70.0;3.153.767;19.00;63.33
3/6/17 23:00;67.0;3.780.363;18.33;60.63
3/6/17 23:30;58.0;3.933.397;17.83;55.90
4/6/17 0:00;55.0;3.522.233;17.00;57.47
4/6/17 0:30;48.0;3.444.690;16.10;61.63
4/6/17 1:30;43.0;2.514.200;15.75;68.00
4/6/17 2:00;38.0;2.533.133;15.80;68.00
4/6/17 2:30;34.0;2.215.907;15.00;68.00
4/6/17 3:00;34.0;1.954.937;14.80;68.47
4/6/17 3:30;28.0;2.061.517;14.37;69.57
4/6/17 4:00;22.0;1.463.583;14.00;69.73
4/6/17 4:30;22.0;1.005.510;14.00;71.27
4/6/17 5:00;18.0;988.807;14.13;72.80
4/6/17 5:30;23.0;720.780;14.50;73.43
4/6/17 6:00;32.0;826.667;17.63;71.23
4/6/17 6:30;32.0;1.090.947;22.33;51.90
4/6/17 7:00;32.0;1.140.527;20.63;49.93
4/6/17 7:30;34.0;1.018.953;20.70;51.20
4/6/17 8:00;39.0;1.102.753;22.00;49.47
4/6/17 8:30;48.0;1.421.463;22.80;48.20
4/6/17 9:00;55.0;1.795.497;22.47;48.90
4/6/17 9:30;81.0;2.021.023;26.00;45.63
4/6/17 10:00;95.0;3.962.097;23.77;46.23
4/6/17 10:30;85.0;5.006.740;23.57;47.00
4/6/17 11:00;84.0;4.519.077;24.20;45.70
4/6/17 11:30;90.0;4.178.567;25.97;43.27
4/6/17 12:00;95.0;4.422.167;27.77;40.97
4/6/17 12:30;99.0;4.855.760;26.80;39.67
4/6/17 13:00;90.0;5.515.750;24.10;42.87
4/6/17 13:30;85.0;4.722.423;24.20;43.10
4/6/17 14:00;87.0;4.460.110;24.17;43.83
4/6/17 14:30;82.0;4.524.477;23.70;44.13
4/6/17 15:00;78.0;4.555.620;20.23;49.33
4/6/17 15:30;78.0;4.367.231;19.38;54.14
4/6/17 16:00;63.0;4.665.847;18.00;58.83
4/6/17 16:30;61.0;4.068.847;17.00;67.23
4/6/17 17:00;66.0;3.647.187;16.93;71.37
4/6/17 17:30;68.0;3.507.317;17.90;73.80
4/6/17 18:00;69.0;3.556.927;18.83;69.07
4/6/17 18:30;63.0;4.031.857;18.00;68.37
4/6/17 19:00;58.0;3.896.460;17.17;69.63
4/6/17 19:30;49.0;3.034.470;17.00;70.17
4/6/17 20:00;42.0;2.584.960;16.13;71.43
4/6/17 20:30;28.0;2.123.313;16.50;72.83
4/6/17 21:00;33.0;1.166.530;16.00;73.67
4/6/17 21:30;34.0;1.444.313;16.00;75.43
4/6/17 22:00;22.0;1.407.710;16.00;76.93
4/6/17 22:30;21.0;844.967;16.00;77.33
4/6/17 23:00;25.0;666.837;16.00;75.43
4/6/17 23:30;22.0;945.267;16.00;73.93
5/6/17 0:00;20.0;838.563;16.00;73.73
5/6/17 0:30;21.0;728.763;16.00;74.60
5/6/17 1:30;24.0;1.159.119;16.00;73.94
5/6/17 2:00;28.0;1.056.957;16.00;73.87
5/6/17 2:30;24.0;1.362.727;15.50;73.17
5/6/17 3:00;18.0;1.208.413;15.00;71.77
5/6/17 3:30;23.0;749.603;15.00;71.83
5/6/17 4:00;13.0;877.097;15.00;72.97
5/6/17 4:30;13.0;560.460;15.00;74.00
5/6/17 5:00;8.0;461.843;15.00;74.57
5/6/17 5:30;12.0;380.010;15.70;73.60
5/6/17 6:00;16.0;421.313;16.00;73.00
5/6/17 6:30;18.0;484.097;16.77;71.07
5/6/17 7:00;22.0;512.427;17.33;69.37
5/6/17 7:30;30.0;628.787;18.73;67.07
5/6/17 8:00;49.0;881.263;21.30;59.57
5/6/17 8:30;49.0;1.935.343;22.07;52.27
5/6/17 9:00;55.0;2.241.000;22.67;50.77
5/6/17 9:30;62.0;2.724.297;21.80;50.83
5/6/17 10:00;66.0;3.296.473;23.20;48.33
5/6/17 10:30;71.0;3.413.450;23.80;47.27
5/6/17 11:00;69.0;3.830.937;24.87;44.77
5/6/17 11:30;73.0;3.728.573;24.77;43.80
5/6/17 12:00;71.0;3.753.267;24.73;42.77
5/6/17 12:30;73.0;3.701.770;25.03;42.00
5/6/17 13:00;76.0;3.766.737;25.63;40.23
5/6/17 13:30;75.0;3.913.227;24.77;41.13
5/6/17 14:00;81.0;3.889.057;26.40;39.10
5/6/17 14:30;84.0;4.168.140;26.23;36.77
5/6/17 15:00;78.0;4.489.417;26.00;37.00
5/6/17 15:30;74.0;4.343.290;25.87;37.50
5/6/17 16:00;75.0;4.093.787;25.67;37.67
5/6/17 16:30;75.0;3.748.340;25.50;37.70
5/6/17 17:00;73.0;3.688.053;25.93;37.30
5/6/17 17:30;72.0;3.650.613;25.33;37.60
5/6/17 18:00;69.0;3.628.117;24.41;39.24
5/6/17 18:30;65.0;3.831.023;22.40;42.83
5/6/17 19:00;60.0;3.488.603;22.07;44.30
5/6/17 19:30;60.0;3.200.133;21.00;46.37
5/6/17 20:00;59.0;3.153.510;20.67;47.77
5/6/17 20:30;64.0;3.009.873;19.63;50.33
5/6/17 21:00;59.0;3.342.020;19.00;51.20
5/6/17 21:30;53.0;3.029.350;18.50;52.97
5/6/17 22:00;46.0;2.796.737;17.87;55.93
5/6/17 22:30;35.0;2.274.610;17.00;59.63
5/6/17 23:00;23.0;1.652.870;17.00;60.67
5/6/17 23:30;21.0;759.027;16.03;62.13
6/6/17 0:00;19.0;645.373;15.73;66.23
6/6/17 0:30;21.0;699.097;15.00;68.30
6/6/17 1:30;10.0;537.144;14.17;69.83
6/6/17 2:00;14.0;491.813;14.00;71.37
6/6/17 2:30;16.0;594.510;14.00;72.67
6/6/17 3:00;4.0;701.763;13.13;71.97
6/6/17 3:30;2.0;395.333;13.00;70.13
6/6/17 4:00;3.0;334.230;13.00;71.20
6/6/17 4:30;3.0;352.260;12.97;72.03
6/6/17 5:00;3.0;340.360;12.83;72.17
6/6/17 5:30;10.0;336.473;17.73;66.63
6/6/17 6:00;12.0;384.247;22.70;49.50
6/6/17 6:30;15.0;388.423;24.47;43.37
6/6/17 7:00;19.0;429.030;26.07;40.90
6/6/17 7:30;39.0;519.077;27.37;37.50
6/6/17 8:00;64.0;1.263.723;28.40;35.13
6/6/17 8:30;68.0;2.934.090;29.24;33.10
6/6/17 9:00;72.0;3.429.860;26.90;34.97
6/6/17 9:30;78.0;3.596.093;25.40;36.97
6/6/17 10:00;80.0;3.875.733;26.70;37.03
6/6/17 10:30;86.0;4.095.283;27.00;36.27
6/6/17 11:00;88.0;4.084.780;27.97;34.53
6/6/17 11:30;88.0;4.137.287;29.07;33.33
6/6/17 12:00;91.0;4.466.823;30.13;31.50
6/6/17 12:30;99.0;4.814.693;29.43;31.03
6/6/17 13:00;92.0;4.788.653;29.07;32.57
6/6/17 13:30;91.0;4.590.627;29.43;32.50
6/6/17 14:00;91.0;4.713.190;27.60;33.67
6/6/17 14:30;93.0;4.723.557;26.03;35.87
6/6/17 15:00;100.0;4.675.030;25.17;38.77
6/6/17 15:30;99.0;5.387.000;23.87;42.83
6/6/17 16:00;96.0;5.263.580;23.97;44.70
6/6/17 16:30;98.0;4.953.853;24.10;43.93
6/6/17 17:00;98.0;5.513.493;23.53;44.00
6/6/17 17:30;92.0;5.603.053;22.93;44.80
6/6/17 18:00;90.0;5.414.010;21.97;47.47
6/6/17 18:30;85.0;5.364.143;21.53;48.07
6/6/17 19:00;81.0;5.394.733;19.77;51.10
6/6/17 19:30;78.0;5.445.093;18.83;53.80
6/6/17 20:00;74.0;5.394.510;18.00;55.00
6/6/17 20:30;73.0;5.159.487;18.00;55.47
6/6/17 21:00;72.0;5.041.630;18.00;55.33
6/6/17 21:30;72.0;4.929.257;18.00;55.00
6/6/17 22:00;72.0;5.002.687;17.73;55.60
6/6/17 22:30;66.0;4.983.417;17.50;56.50
6/6/17 23:00;59.0;4.303.097;17.50;58.97
6/6/17 23:30;54.0;3.830.880;16.83;61.03
7/6/17 0:00;44.0;3.490.953;16.00;64.30
7/6/17 0:30;37.0;2.896.767;15.03;68.20
7/6/17 1:30;36.0;1.563.060;16.00;68.47
7/6/17 2:00;23.0;1.564.163;15.43;68.00
7/6/17 2:30;24.0;987.690;15.00;68.33
7/6/17 3:00;26.0;1.024.233;15.33;69.80
7/6/17 3:30;14.0;979.750;15.33;70.07
7/6/17 4:00;17.0;633.110;15.00;70.87
7/6/17 4:30;26.0;610.130;15.00;69.53
7/6/17 5:00;34.0;1.031.487;15.00;66.70
7/6/17 5:30;40.0;1.525.717;16.60;60.60
7/6/17 6:00;51.0;2.092.810;19.30;49.97
7/6/17 6:30;47.0;2.978.303;21.63;44.37
7/6/17 7:00;63.0;2.883.203;25.83;35.20
7/6/17 7:30;71.0;4.303.973;24.67;34.40
7/6/17 8:00;71.0;5.443.413;24.20;34.73
7/6/17 8:30;73.0;5.124.053;25.23;33.37
7/6/17 9:00;73.0;5.353.803;23.37;34.33
7/6/17 9:30;77.0;4.951.673;22.47;35.43
7/6/17 10:00;82.0;5.283.850;23.37;34.77
7/6/17 10:30;85.0;5.770.333;24.03;34.27
7/6/17 11:00;87.0;6.066.373;24.27;33.83
7/6/17 11:30;92.0;5.517.233;25.57;33.13
7/6/17 12:00;92.0;5.532.930;27.37;31.90
7/6/17 12:30;87.0;5.832.280;27.87;31.23
7/6/17 13:00;90.0;4.780.180;29.30;30.47
7/6/17 13:30;86.0;4.695.460;27.50;32.03
7/6/17 14:00;85.0;4.276.150;26.83;33.17
7/6/17 14:30;89.0;4.029.110;26.40;34.60
7/6/17 15:00;92.0;4.291.103;25.93;35.47
7/6/17 15:30;85.0;4.475.143;26.30;34.70
7/6/17 16:00;89.0;4.195.293;24.00;37.43
7/6/17 16:30;87.0;4.126.407;25.86;36.34
7/6/17 17:00;83.0;3.960.883;25.43;36.13
7/6/17 17:30;78.0;3.597.627;25.83;36.10
7/6/17 18:00;76.0;3.265.773;24.73;37.03
7/6/17 18:30;69.0;3.246.887;24.00;38.80
7/6/17 19:00;60.0;3.357.840;21.73;42.97
7/6/17 19:30;57.0;3.228.487;19.93;49.07
7/6/17 20:00;52.0;3.008.167;18.63;52.10
7/6/17 20:30;48.0;2.893.407;17.80;54.97
7/6/17 21:00;43.0;2.666.760;17.00;60.27
7/6/17 21:30;37.0;2.384.153;17.00;61.73
7/6/17 22:00;34.0;1.835.423;17.00;66.27
7/6/17 22:30;33.0;1.542.317;16.67;67.33
7/6/17 23:00;32.0;1.394.490;17.00;66.23
7/6/17 23:30;31.0;1.309.000;17.00;67.00
8/6/17 0:00;30.0;1.276.607;17.00;67.00
8/6/17 0:30;30.0;1.238.733;17.33;66.90
8/6/17 1:30;30.0;1.117.271;17.59;64.82
8/6/17 2:00;31.0;1.068.517;17.13;66.17
8/6/17 2:30;30.0;1.156.153;17.00;66.77
8/6/17 3:00;25.0;1.012.080;17.00;67.00
8/6/17 3:30;24.0;798.333;17.00;66.10
8/6/17 4:00;31.0;732.690;17.00;66.80
8/6/17 4:30;36.0;981.830;17.40;66.73
8/6/17 5:00;32.0;1.361.603;18.00;65.60
8/6/17 5:30;28.0;1.383.017;17.83;62.70
8/6/17 6:00;34.0;1.006.837;18.53;61.63
8/6/17 6:30;42.0;1.150.190;24.62;48.10
8/6/17 7:00;46.0;1.378.947;23.83;45.23
8/6/17 7:30;47.0;1.849.203;26.97;37.20
8/6/17 8:00;53.0;1.774.350;29.53;32.60
8/6/17 8:30;66.0;2.073.213;30.43;30.57
8/6/17 9:00;83.0;2.855.873;28.37;31.97
8/6/17 9:30;96.0;3.975.900;27.07;33.10
8/6/17 10:00;94.0;4.410.773;28.23;32.33
8/6/17 10:30;98.0;4.361.287;29.67;31.07
8/6/17 11:00;103.0;4.322.733;29.57;31.00
8/6/17 11:30;111.0;4.129.373;31.37;30.03
8/6/17 12:00;115.0;4.484.243;32.43;29.57
